Año,Id Política,Nombre Política,Id Programa,Nombre Programa,Presupuesto Gasto,Gasto Real
2020,13,Seguridad y movilidad ciudadana,13402,Planificación de la movilidad,5424338.46,3406252.06
2020,13,Seguridad y movilidad ciudadana,13001,Coordinación general de seguridad y emergencias,5060728.15,3491615.89
2020,13,Seguridad y movilidad ciudadana,13000,"Dirección y gestión administrativa de Portavoz, Seguridad y Emergencias",18030538.57,15818783.89
2020,13,Seguridad y movilidad ciudadana,13404,Gestión de la movilidad,94881601.73,90460056.9
2020,13,Seguridad y movilidad ciudadana,13510,SAMUR-Protección Civil,72019863.29,67325891.0
2020,01,Deuda pública,,,357259067.0,349605420.59
2020,01,Deuda pública,01111,Endeudamiento,357259067.0,349605420.59
2020,15,Vivienda y urbanismo,,,777774792.28,608906657.46
2020,15,Vivienda y urbanismo,15000,Dirección y gestión administrativa de Desarrollo Urbano,23459484.99,20395511.49
2020,15,Vivienda y urbanismo,15340,Infraestructuras urbanas,66368934.16,35093921.01
2020,15,Vivienda y urbanismo,15109,Gestión de licencias de actividades,14681119.53,12370100.86
2020,15,Vivienda y urbanismo,15104,Estrategia urbana,10180820.68,6739759.67
2020,15,Vivienda y urbanismo,15105,Gestión del patrimonio municipal del suelo,15703080.53,13469965.21
2020,15,Vivienda y urbanismo,15102,Gestión urbanística,35877230.47,32466841.01
2020,15,Vivienda y urbanismo,15103,Ejecución y control de la edificación,16393361.73,11839841.27
2020,15,Vivienda y urbanismo,15101,Planificación urbanística,3830335.0,3342375.04
2020,15,Vivienda y urbanismo,15324,Actuaciones de regeneración en vías públicas,885548.45,
2020,15,Vivienda y urbanismo,15220,Conservación y rehabilitación vivienda,54602597.4,39856554.68
2020,15,Vivienda y urbanismo,15322,Otras actuaciones en vías públicas,9223756.15,5960172.76
2020,15,Vivienda y urbanismo,15323,Infraestructuras Madrid Calle 30,187818091.64,128348098.34
2020,15,Vivienda y urbanismo,15320,Dirección y gestión administrativa de Obras y Equipamientos,2390364.7,3289189.74
2020,15,Vivienda y urbanismo,15321,Vías públicas,167296250.99,130282103.33
2020,15,Vivienda y urbanismo,15350,Oficina de accesibilidad,151700.0,140981.52
2020,15,Vivienda y urbanismo,15330,Infraestructuras de movilidad,3509989.76,279759.63
2020,15,Vivienda y urbanismo,15210,Promoción y gestión de vivienda,165402126.1,165031481.9
2020,22,Otras prestaciones económicas a favor de empleados,,,50534924.04,42052135.35
2020,22,Otras prestaciones económicas a favor de empleados,22101,Acción social para empleados,36146691.04,32727197.61
2020,22,Otras prestaciones económicas a favor de empleados,22102,Otras prestaciones,14388233.0,9324937.74
2020,17,Medio ambiente,,,378817593.57,293737634.83
2020,17,Medio ambiente,17101,Patrimonio verde,113333576.19,90777117.96
2020,17,Medio ambiente,17102,Zonas verdes,114257470.59,99344577.6
2020,17,Medio ambiente,17103,Equipamiento de zonas ajardinadas,7083451.13,5214661.51
2020,17,Medio ambiente,17211,Sostenibilidad,49643157.96,13253360.1
2020,17,Medio ambiente,17212,Control ambiental,8581477.42,7731447.92
2020,17,Medio ambiente,17213,Renaturalización del patrimonio,6719534.72,2308703.92
2020,17,Medio ambiente,17000,Dirección y gestión administrativa de Medio Ambiente y Movilidad,79198925.56,75107765.82
2020,49,Otras actuaciones de caracter económico,,,120349736.34,99854945.96
2020,49,Otras actuaciones de caracter económico,49102,Oficina digital,1831520.0,1368919.76
2020,49,Otras actuaciones de caracter económico,49101,Servicios informáticos y comunicaciones,109622650.34,91006848.86
2020,49,Otras actuaciones de caracter económico,49300,Consumo,8895566.0,7479177.34
2020,33,Cultura,,,194762406.74,165325407.77
2020,33,Cultura,33210,Bibliotecas públicas y patrimonio bibliográfico,25745470.24,22687003.82
2020,33,Cultura,33601,Patrimonio cultural,17455763.7,11052328.07
2020,33,Cultura,33301,Museos,10862477.93,9136163.3
2020,33,Cultura,33303,Otros equipamientos culturales,3289725.89,2579181.62
2020,33,Cultura,33701,Instalaciones para la juventud,2500.0,
2020,33,Cultura,33702,Actividades de ocio y tiempo libre para la juventud,4155022.0,3677362.65
2020,33,Cultura,33220,Archivos,1384130.0,1209090.29
2020,33,Cultura,33405,Banda sinfónica municipal,5775528.4,5237594.42
2020,33,Cultura,33000,"Dirección y gestión administrativa de Cultura, Turismo y Deporte",71129498.0,70020223.5
2020,33,Cultura,33401,Actividades culturales,54962290.58,39726460.1
2020,32,Educación,,,137128336.38,118726943.97
2020,32,Educación,32501,Absentismo,4255425.69,3933662.08
2020,32,Educación,32601,Servicios complementarios educación,20110906.19,13765544.27
2020,32,Educación,32301,Centros docentes enseñanza infantil y primaria,112762004.5,101027737.62
2020,31,Sanidad,,,99092506.4,91557122.39
2020,31,Sanidad,31100,Dirección y gestión administrativa Madrid Salud,15778327.34,15994138.13
2020,31,Sanidad,31101,Salubridad pública,64115775.72,57578207.8
2020,31,Sanidad,31102,Adicciones,19198403.34,17984776.46
2020,23,Servicios sociales y promoción social,,,608439136.91,516630065.84
2020,23,Servicios sociales y promoción social,23200,Planes de barrio,1054832.58,802555.62
2020,23,Servicios sociales y promoción social,23201,Fondo de reequilibrio territorial,13378092.34,2410830.28
2020,23,Servicios sociales y promoción social,23109,"Innovación, estrategia social y voluntariado",595467.55,995276.97
2020,23,Servicios sociales y promoción social,23103,Personas mayores y servicios sociales,287161317.32,240345404.19
2020,23,Servicios sociales y promoción social,23102,Familia e infancia,50346890.83,40567490.01
2020,23,Servicios sociales y promoción social,23101,"Prevención y atención frente a la violencia de género, igualdad y diversidad",12468388.59,11859337.71
2020,23,Servicios sociales y promoción social,23100,"Dirección y gestión administrativa de Familias, Igualdad y Bienestar Social",8498416.27,7493099.71
2020,23,Servicios sociales y promoción social,23107,Atención a la inmigración,8975951.0,8164945.22
2020,23,Servicios sociales y promoción social,23106,Integración comunitaria y emergencia social,125770701.28,112512047.78
2020,23,Servicios sociales y promoción social,23105,Atención convivencial a personas con adicciones,4099251.0,3952084.57
2020,23,Servicios sociales y promoción social,23104,"Promoción, conciliación y cooperación institucional para la igualdad de oportunidades",11721851.82,10979171.29
2020,23,Servicios sociales y promoción social,23110,Voluntariado,833751.11,666094.05
2020,23,Servicios sociales y promoción social,23199,Actuaciones extraordinarias COVID-19,73084502.14,66115972.23
2020,23,Servicios sociales y promoción social,23270,Promoción plan de derechos humanos,485386.08,182082.85
2020,23,Servicios sociales y promoción social,23290,Cooperación y ciudadanía global,9964337.0,9583673.36
2020,43,"Comercio, turismo y pequeñas y medianas empresas",,,45970374.4,42566463.4
2020,43,"Comercio, turismo y pequeñas y medianas empresas",43301,Promoción económica y desarrollo empresarial,21488459.0,20520023.77
2020,43,"Comercio, turismo y pequeñas y medianas empresas",43300,"Dirección y gestión administrativa de Economía, Innovación y Empleo",1432827.73,1751917.41
2020,43,"Comercio, turismo y pequeñas y medianas empresas",43306,Coordinación Economía,30000.0,16833.52
2020,43,"Comercio, turismo y pequeñas y medianas empresas",43305,Emprendimiento,4296900.0,3679296.84
2020,43,"Comercio, turismo y pequeñas y medianas empresas",43304,Atracción de inversión e internacionalización empresarial,1043680.0,772554.01
2020,43,"Comercio, turismo y pequeñas y medianas empresas",43220,Información y promoción turística,9200846.07,9027408.64
2020,43,"Comercio, turismo y pequeñas y medianas empresas",43100,Comercio,8477661.6,6798429.21
2020,34,Deporte,,,175359671.72,140980622.15
2020,34,Deporte,34201,Instalaciones deportivas,142338359.88,123831153.21
2020,34,Deporte,34101,Actuaciones deportivas en distritos,3807961.11,2785980.55
2020,34,Deporte,34102,Coordinación y fomento del deporte,29213350.73,14363488.39
2020,46,"Investigación, desarrollo e innovación",,,7687970.39,3879536.52
2020,46,"Investigación, desarrollo e innovación",46300,"Investigación científica, técnica y aplicada",3034451.0,391230.86
2020,46,"Investigación, desarrollo e innovación",46200,Innovación y ciudad inteligente,4653519.39,3488305.66
2020,16,Bienestar comunitario,,,803963603.42,732623903.97
2020,16,Bienestar comunitario,16210,Gestión ambiental urbana,265156023.93,247982525.9
2020,16,Bienestar comunitario,16102,Suministro hídrico,40845790.21,36701348.49
2020,16,Bienestar comunitario,16501,Equipamientos urbanos,112832993.24,112330793.39
2020,16,Bienestar comunitario,16001,Ingeniería del agua,18026156.43,3179593.98
2020,16,Bienestar comunitario,16301,Limpieza viaria,246600970.31,237460880.56
2020,16,Bienestar comunitario,16230,Parque tecnológico de Valdemingómez,120501669.3,94968761.65
2020,91,Órganos de gobierno,,,35894724.95,34312318.5
2020,91,Órganos de gobierno,91222,Área delegada de Turismo,318646.0,226371.78
2020,91,Órganos de gobierno,91220,Concejalía-Presidencia del distrito,6378587.0,6254649.95
2020,91,Órganos de gobierno,91209,Área de gobierno de Hacienda y Personal,722614.0,655493.56
2020,91,Órganos de gobierno,91208,"Área de gobierno de Familias, Igualdad y Bienestar Social",1461889.0,1384792.32
2020,91,Órganos de gobierno,91240,Grupos políticos municipales,11440863.0,11006564.52
2020,91,Órganos de gobierno,91201,Alcaldía,1333825.0,1241484.29
2020,91,Órganos de gobierno,91200,Oficina del secretario de la Junta de Gobierno,1306073.03,1094317.62
2020,91,Órganos de gobierno,91203,"Área delegada de Coordinación Territorial, Transparencia y Participación Ciudadana",263326.0,266899.41
2020,91,Órganos de gobierno,91202,Gabinete de la Alcaldía,1305614.0,1266954.16
2020,91,Órganos de gobierno,91207,Área de gobierno de Obras y Equipamientos,546920.0,560752.28
2020,91,Órganos de gobierno,91206,Área de gobierno de Desarrollo Urbano,784537.0,721611.27
2020,91,Órganos de gobierno,91230,Secretaría general del Pleno,5741686.92,5190164.34
2020,91,Órganos de gobierno,91218,"Área de gobierno de Portavoz, Seguridad y Emergencias",802995.0,819143.29
2020,91,Órganos de gobierno,91219,Área delegada de Internacionalización y Cooperación,219825.0,241798.27
2020,91,Órganos de gobierno,91212,Área de gobierno de Medio Ambiente y Movilidad,557789.0,566716.25
2020,91,Órganos de gobierno,91213,"Área de gobierno de Cultura, Turismo y Deporte",583939.0,542433.74
2020,91,Órganos de gobierno,91210,Área de gobierno de Vicealcaldía,708422.0,719371.72
2020,91,Órganos de gobierno,91211,Área delegada de Deporte,172612.0,163297.25
2020,91,Órganos de gobierno,91216,Presidencia del Pleno,372624.0,346779.75
2020,91,Órganos de gobierno,91217,"Área delegada de Emprendimiento, Empleo e Innovación",163612.0,205179.78
2020,91,Órganos de gobierno,91214,"Área de gobierno de Economía, Innovación y Empleo",540360.0,645739.35
2020,91,Órganos de gobierno,91215,Área delegada de Vivienda,167966.0,191803.6
2020,93,Administración financiera y tributaria,,,351442907.86,318149924.21
2020,93,Administración financiera y tributaria,93105,Sector público,906186.0,779297.78
2020,93,Administración financiera y tributaria,93106,Análisis de políticas públicas,299006.0,499155.09
2020,93,Administración financiera y tributaria,93100,Dirección y gestión administrativa de Hacienda y Personal,14098655.0,14607733.64
2020,93,Administración financiera y tributaria,93101,Programación y presupuestación,5489481.82,2996965.34
2020,93,Administración financiera y tributaria,93102,Control interno y contabilidad,18851394.0,15727077.8
2020,93,Administración financiera y tributaria,93201,Reclamaciones económico-administrativas,3847075.0,3169638.36
2020,93,Administración financiera y tributaria,93200,Gestión tributaria,60077047.0,53294202.13
2020,93,Administración financiera y tributaria,93304,Gestión patrimonial,12591541.06,12418492.97
2020,93,Administración financiera y tributaria,93302,Edificios,50246912.86,41025915.45
2020,93,Administración financiera y tributaria,93303,I.F.S. Gestión del patrimonio,82327926.87,76628520.21
2020,93,Administración financiera y tributaria,93301,"Construcción, mantenimiento y rehabilitación de inmuebles municipales",99443551.25,94128354.05
2020,93,Administración financiera y tributaria,93401,Política financiera,1331297.0,1166737.48
2020,93,Administración financiera y tributaria,93405,Tesorería,1932834.0,1707833.91
2020,92,Servicios de carácter general,,,379781507.9,273669502.36
2020,92,Servicios de carácter general,92902,Fondo de contingencia,103323.2,
2020,92,Servicios de carácter general,92901,Créditos globales,30451337.41,
2020,92,Servicios de carácter general,92206,Coordinación general de la alcaldía,3511070.0,3099166.07
2020,92,Servicios de carácter general,92207,Relaciones institucionales,1749312.9,1130984.16
2020,92,Servicios de carácter general,92201,Relaciones con el Pleno,355731.0,348074.29
2020,92,Servicios de carácter general,92202,Comunicación,5403087.0,4438026.6
2020,92,Servicios de carácter general,92208,Coordinación técnica de los distritos,2603678.95,971072.2
2020,92,Servicios de carácter general,92209,Desconcentración y acción territorial,10073477.59,9319952.8
2020,92,Servicios de carácter general,92010,Dirección y gestión administrativa de Vicealcaldía,4748561.3,3921042.74
2020,92,Servicios de carácter general,92012,Dirección y gestión administrativa de Coordinación General de la Alcaldía,10095796.0,6793628.91
2020,92,Servicios de carácter general,92320,Análisis socioeconómico,1527086.27,980894.42
2020,92,Servicios de carácter general,92222,Oficina Municipal contra el Fraude y la Corrupción,558811.0,320215.99
2020,92,Servicios de carácter general,92402,Participación empresarial,4045078.5,3069492.39
2020,92,Servicios de carácter general,92401,Participación ciudadana,11129330.74,8678051.6
2020,92,Servicios de carácter general,92310,Estadística,2127874.0,1816409.75
2020,92,Servicios de carácter general,92501,Atención a la ciudadanía,40382335.0,37421659.41
2020,92,Servicios de carácter general,92006,Fomento de la transparencia y mejora de la gestión,4173744.59,3478927.45
2020,92,Servicios de carácter general,92007,Gestión de personal,51661767.29,25866459.52
2020,92,Servicios de carácter general,92004,Formación de personal,4277612.95,2609223.97
2020,92,Servicios de carácter general,92005,Relaciones laborales,17915620.29,4863943.69
2020,92,Servicios de carácter general,92002,Organización y régimen jurídico,2239802.0,974487.04
2020,92,Servicios de carácter general,92003,Contratación y servicios,54662812.34,47466951.95
2020,92,Servicios de carácter general,92001,Dirección y gestión administrativa del distrito,101086784.13,92330312.8
2020,92,Servicios de carácter general,92210,Oficina de coordinación,,395703.0
2020,92,Servicios de carácter general,92008,Planificación de recursos humanos,9578555.45,8510925.38
2020,92,Servicios de carácter general,92009,Asesoría jurídica,5318918.0,4863896.23
2020,44,Transporte público,,,295021457.82,266666300.32
2020,44,Transporte público,44110,"Promoción, control y desarrollo del transporte",295021457.82,266666300.32
2021,24,Fomento del empleo,,,56643251.47,43215457.54
2021,24,Fomento del empleo,24109,Intermediación laboral,2216000.0,461677.38
2021,24,Fomento del empleo,24102,Formación profesional para el empleo,25480340.15,20083714.14
2021,24,Fomento del empleo,24103,Políticas activas de empleo municipales,4756499.03,1548878.57
2021,24,Fomento del empleo,24100,Dirección y gestión administrativa de la Agencia de Empleo de Madrid,24115786.29,21099719.12
2021,24,Fomento del empleo,24105,Fomento del empleo - U.E.,74626.0,21468.33
2021,13,Seguridad y movilidad ciudadana,,,871896131.84,823713369.84
2021,13,Seguridad y movilidad ciudadana,13201,Seguridad,430825501.91,428688080.36
2021,13,Seguridad y movilidad ciudadana,13302,Gestión de aparcamientos,13719595.55,10189963.83
2021,13,Seguridad y movilidad ciudadana,13610,Bomberos,167956107.68,148477146.06
2021,13,Seguridad y movilidad ciudadana,13301,Tráfico,55696262.01,45014371.09
2021,13,Seguridad y movilidad ciudadana,13402,Planificación de la movilidad,4369847.0,4322398.0
2021,13,Seguridad y movilidad ciudadana,13001,Coordinación general de seguridad y emergencias,5727768.96,4734668.66
2021,13,Seguridad y movilidad ciudadana,13000,"Dirección y gestión administrativa de Portavoz, Seguridad y Emergencias",21050586.94,18338753.15
2021,13,Seguridad y movilidad ciudadana,13404,Gestión de la movilidad,96490669.0,90897536.2
2021,13,Seguridad y movilidad ciudadana,13510,SAMUR-Protección Civil,76059792.79,73050452.49
2021,01,Deuda pública,,,350055926.0,348889173.62
2021,01,Deuda pública,01111,Endeudamiento,350055926.0,348889173.62
2021,15,Vivienda y urbanismo,,,943159488.49,718094758.56
2021,15,Vivienda y urbanismo,15000,Dirección y gestión administrativa de Desarrollo Urbano,28542451.86,27137494.33
2021,15,Vivienda y urbanismo,15340,Infraestructuras urbanas,96102715.16,81051517.31
2021,15,Vivienda y urbanismo,15109,Gestión de licencias de actividades,16240262.0,12322399.01
2021,15,Vivienda y urbanismo,15104,Estrategia urbana,9765365.28,8930954.88
2021,15,Vivienda y urbanismo,15105,Gestión del patrimonio municipal del suelo,17460207.88,16738893.5
2021,15,Vivienda y urbanismo,15102,Gestión urbanística,27044172.81,24152707.6
2021,15,Vivienda y urbanismo,15103,Ejecución y control de la edificación,13443122.27,11763197.71
2021,15,Vivienda y urbanismo,15101,Planificación urbanística,4726299.89,4122439.92
2021,15,Vivienda y urbanismo,15220,Conservación y rehabilitación vivienda,71953245.0,63191888.61
2021,15,Vivienda y urbanismo,15322,Otras actuaciones en vías públicas,15882644.76,10593020.28
2021,15,Vivienda y urbanismo,15323,Infraestructuras Madrid Calle 30,317140638.53,158803036.25
2021,15,Vivienda y urbanismo,15320,Dirección y gestión administrativa de Obras y Equipamientos,6946986.1,6441639.92
2021,15,Vivienda y urbanismo,15321,Vías públicas,166113723.7,142570299.07
2021,15,Vivienda y urbanismo,15350,Oficina de accesibilidad,483070.0,391679.14
2021,15,Vivienda y urbanismo,15330,Infraestructuras de movilidad,24929031.38,24037115.16
2021,15,Vivienda y urbanismo,15210,Promoción y gestión de vivienda,126385551.87,125846475.87
2021,22,Otras prestaciones económicas a favor de empleados,,,47522015.0,45971034.05
2021,22,Otras prestaciones económicas a favor de empleados,22101,Acción social para empleados,36238715.0,33582739.32
2021,22,Otras prestaciones económicas a favor de empleados,22102,Otras prestaciones,11283300.0,12388294.73
2021,17,Medio ambiente,,,374870768.65,308612566.89
2021,17,Medio ambiente,17101,Patrimonio verde,98649835.38,82425042.2
2021,17,Medio ambiente,17102,Zonas verdes,176060805.55,143528880.53
2021,17,Medio ambiente,17103,Equipamiento de zonas ajardinadas,1868497.34,1730988.37
2021,17,Medio ambiente,17211,Sostenibilidad,34817619.99,22571058.57
2021,17,Medio ambiente,17212,Control ambiental,8294096.79,7393586.47
2021,17,Medio ambiente,17213,Renaturalización del patrimonio,19313908.85,18594482.54
2021,17,Medio ambiente,17000,Dirección y gestión administrativa de Medio Ambiente y Movilidad,35866004.75,32368528.21
2021,49,Otras actuaciones de caracter económico,,,133873433.11,123735381.77
2021,49,Otras actuaciones de caracter económico,49102,Oficina digital,2694215.0,2243219.42
2021,49,Otras actuaciones de caracter económico,49101,Servicios informáticos y comunicaciones,122004048.11,113496856.54
2021,49,Otras actuaciones de caracter económico,49300,Consumo,9175170.0,7995305.81
2021,33,Cultura,,,198816764.46,179466079.5
2021,33,Cultura,33210,Bibliotecas públicas y patrimonio bibliográfico,25264759.58,23400024.42
2021,33,Cultura,33601,Patrimonio cultural,12767617.36,8500415.86
2021,33,Cultura,33301,Museos,11574634.25,10167068.21
2021,33,Cultura,33303,Otros equipamientos culturales,20707.47,20707.47
2021,33,Cultura,33701,Instalaciones para la juventud,14019.81,13019.81
2021,33,Cultura,33702,Actividades de ocio y tiempo libre para la juventud,4634250.0,4466012.73
2021,33,Cultura,33220,Archivos,1336491.0,1104447.89
2021,33,Cultura,33405,Banda sinfónica municipal,5956664.3,5505927.92
2021,33,Cultura,33000,"Dirección y gestión administrativa de Cultura, Turismo y Deporte",84601130.26,82874155.37
2021,33,Cultura,33401,Actividades culturales,52646490.43,43414299.82
2021,32,Educación,,,162458608.58,145705166.79
2021,32,Educación,32501,Absentismo,4781090.43,4215568.82
2021,32,Educación,32601,Servicios complementarios educación,21224607.52,17154744.23
2021,32,Educación,32301,Centros docentes enseñanza infantil y primaria,136452910.63,124334853.74
2021,31,Sanidad,,,103907829.79,94934271.57
2021,31,Sanidad,31100,Dirección y gestión administrativa Madrid Salud,17250232.61,14607810.79
2021,31,Sanidad,31101,Salubridad pública,29077962.23,24268877.11
2021,31,Sanidad,31102,Adicciones,20408651.07,19899483.26
2021,31,Sanidad,31103,Prevención y promoción de la salud,37170983.88,36158100.41
2021,23,Servicios sociales y promoción social,,,536546049.36,475477004.14
2021,23,Servicios sociales y promoción social,23200,Planes de barrio,1040104.05,797080.89
2021,23,Servicios sociales y promoción social,23201,Fondo de reequilibrio territorial,14992782.76,4291731.05
2021,23,Servicios sociales y promoción social,23109,"Innovación, estrategia social y voluntariado",1167234.82,907477.25
2021,23,Servicios sociales y promoción social,23103,Personas mayores y servicios sociales,263351104.08,237284701.03
2021,23,Servicios sociales y promoción social,23102,Familia e infancia,55052745.87,50777638.67
2021,23,Servicios sociales y promoción social,23101,"Prevención y atención frente a la violencia de género, igualdad y diversidad",12990134.44,11883358.75
2021,23,Servicios sociales y promoción social,23100,"Dirección y gestión administrativa de Familias, Igualdad y Bienestar Social",11155211.63,10416901.99
2021,23,Servicios sociales y promoción social,23107,Atención a la inmigración,29914772.06,29917644.65
2021,23,Servicios sociales y promoción social,23106,Integración comunitaria y emergencia social,113080825.29,98337803.13
2021,23,Servicios sociales y promoción social,23105,Atención convivencial a personas con adicciones,3977568.0,3911742.54
2021,23,Servicios sociales y promoción social,23104,"Promoción, conciliación y cooperación institucional para la igualdad de oportunidades",10346974.53,9751539.32
2021,23,Servicios sociales y promoción social,23110,Voluntariado,798790.9,720034.85
2021,23,Servicios sociales y promoción social,23199,Actuaciones extraordinarias COVID-19,7023072.51,5174822.69
2021,23,Servicios sociales y promoción social,23290,Cooperación y ciudadanía global,11654728.42,11304527.33
2021,43,"Comercio, turismo y pequeñas y medianas empresas",,,51629143.76,45875337.52
2021,43,"Comercio, turismo y pequeñas y medianas empresas",43301,Promoción económica y desarrollo empresarial,14457329.51,13441988.01
2021,43,"Comercio, turismo y pequeñas y medianas empresas",43300,"Dirección y gestión administrativa de Economía, Innovación y Empleo",2917247.0,2331813.18
2021,43,"Comercio, turismo y pequeñas y medianas empresas",43305,Emprendimiento,8016492.29,7316466.78
2021,43,"Comercio, turismo y pequeñas y medianas empresas",43304,Atracción de inversión e internacionalización empresarial,1307346.0,1107761.05
2021,43,"Comercio, turismo y pequeñas y medianas empresas",43220,Información y promoción turística,10880940.0,10725968.99
2021,43,"Comercio, turismo y pequeñas y medianas empresas",43100,Comercio,14049788.96,10951339.51
2021,34,Deporte,,,196348030.66,182457903.96
2021,34,Deporte,34201,Instalaciones deportivas,165873118.39,155142008.96
2021,34,Deporte,34101,Actuaciones deportivas en distritos,1853200.04,1304431.87
2021,34,Deporte,34102,Coordinación y fomento del deporte,28621712.23,26011463.13
2021,46,"Investigación, desarrollo e innovación",,,7302575.79,6436720.92
2021,46,"Investigación, desarrollo e innovación",46300,"Investigación científica, técnica y aplicada",1933704.27,1766805.58
2021,46,"Investigación, desarrollo e innovación",46200,Innovación y ciudad inteligente,5368871.52,4669915.34
2021,16,Bienestar comunitario,,,807350767.51,714334270.44
2021,16,Bienestar comunitario,16210,Gestión ambiental urbana,241359845.0,226325353.99
2021,16,Bienestar comunitario,16102,Suministro hídrico,28199444.95,24568833.4
2021,16,Bienestar comunitario,16501,Equipamientos urbanos,117345766.1,108648763.45
2021,16,Bienestar comunitario,16001,Ingeniería del agua,24643251.78,15827911.81
2021,16,Bienestar comunitario,16301,Limpieza viaria,281319273.41,255545573.53
2021,16,Bienestar comunitario,16230,Parque tecnológico de Valdemingómez,114483186.27,83417834.26
2021,91,Órganos de gobierno,,,37601032.2,35932315.45
2021,91,Órganos de gobierno,91222,Área delegada de Turismo,419487.0,298749.97
2021,91,Órganos de gobierno,91220,Concejalía-Presidencia del distrito,6609005.0,6394186.69
2021,91,Órganos de gobierno,91209,Área de gobierno de Hacienda y Personal,798715.0,682881.76
2021,91,Órganos de gobierno,91208,"Área de gobierno de Familias, Igualdad y Bienestar Social",1788779.0,2418877.77
2021,91,Órganos de gobierno,91240,Grupos políticos municipales,11292958.0,10867742.96
2021,91,Órganos de gobierno,91201,Alcaldía,1170451.0,959331.71
2021,91,Órganos de gobierno,91200,Oficina del secretario de la Junta de Gobierno,1267126.0,1248742.63
2021,91,Órganos de gobierno,91203,"Área delegada de Coordinación Territorial, Transparencia y Participación Ciudadana",283368.0,262313.48
2021,91,Órganos de gobierno,91202,Gabinete de la Alcaldía,1522945.0,1108505.5
2021,91,Órganos de gobierno,91207,Área de gobierno de Obras y Equipamientos,622838.0,609405.14
2021,91,Órganos de gobierno,91206,Área de gobierno de Desarrollo Urbano,816781.0,820113.17
2021,91,Órganos de gobierno,91230,Secretaría general del Pleno,5716791.0,5528996.13
2021,91,Órganos de gobierno,91218,"Área de gobierno de Portavoz, Seguridad y Emergencias",888102.0,877137.71
2021,91,Órganos de gobierno,91219,Área delegada de Internacionalización y Cooperación,270379.0,243005.34
2021,91,Órganos de gobierno,91212,Área de gobierno de Medio Ambiente y Movilidad,637835.0,608549.34
2021,91,Órganos de gobierno,91213,"Área de gobierno de Cultura, Turismo y Deporte",617430.0,583041.93
2021,91,Órganos de gobierno,91210,Área de gobierno de Vicealcaldía,876507.0,818687.92
2021,91,Órganos de gobierno,91211,Área delegada de Deporte,215520.0,202427.14
2021,91,Órganos de gobierno,91216,Presidencia del Pleno,617066.2,301951.58
2021,91,Órganos de gobierno,91217,"Área delegada de Emprendimiento, Empleo e Innovación",229694.0,210218.73
2021,91,Órganos de gobierno,91214,"Área de gobierno de Economía, Innovación y Empleo",727330.0,694600.94
2021,91,Órganos de gobierno,91215,Área delegada de Vivienda,211925.0,192847.91
2021,93,Administración financiera y tributaria,,,309580716.4,275554011.45
2021,93,Administración financiera y tributaria,93105,Sector público,1035280.0,912655.46
2021,93,Administración financiera y tributaria,93106,Análisis de políticas públicas,1053250.0,955277.14
2021,93,Administración financiera y tributaria,93100,Dirección y gestión administrativa de Hacienda y Personal,13987554.0,13551003.78
2021,93,Administración financiera y tributaria,93101,Programación y presupuestación,3515731.42,3107082.49
2021,93,Administración financiera y tributaria,93102,Control interno y contabilidad,16728103.0,15387202.59
2021,93,Administración financiera y tributaria,93201,Reclamaciones económico-administrativas,4177929.45,3632509.12
2021,93,Administración financiera y tributaria,93200,Gestión tributaria,63216534.0,57514376.78
2021,93,Administración financiera y tributaria,93304,Gestión patrimonial,20270101.67,18912372.33
2021,93,Administración financiera y tributaria,93302,Edificios,64500992.86,54449717.91
2021,93,Administración financiera y tributaria,93301,"Construcción, mantenimiento y rehabilitación de inmuebles municipales",115951330.5,103748243.0
2021,93,Administración financiera y tributaria,93401,Política financiera,2904621.5,1827561.79
2021,93,Administración financiera y tributaria,93405,Tesorería,2239288.0,1556009.06
2021,92,Servicios de carácter general,,,330117219.86,280476780.54
2021,92,Servicios de carácter general,92901,Créditos globales,17463297.53,
2021,92,Servicios de carácter general,92206,Coordinación general de la alcaldía,3431200.0,3780216.89
2021,92,Servicios de carácter general,92207,Relaciones institucionales,1867326.0,1704945.74
2021,92,Servicios de carácter general,92201,Relaciones con el Pleno,357014.0,351275.85
2021,92,Servicios de carácter general,92202,Comunicación,5268393.0,4672452.4
2021,92,Servicios de carácter general,92208,Coordinación técnica de los distritos,4141285.63,2636400.83
2021,92,Servicios de carácter general,92209,Desconcentración y acción territorial,9235519.0,8816884.56
2021,92,Servicios de carácter general,92010,Dirección y gestión administrativa de Vicealcaldía,4746175.59,4233169.39
2021,92,Servicios de carácter general,92013,Protección de datos,30000.0,237112.32
2021,92,Servicios de carácter general,92012,Dirección y gestión administrativa de Coordinación General de la Alcaldía,7617038.0,6670774.9
2021,92,Servicios de carácter general,92320,Análisis socioeconómico,4480020.0,1822387.9
2021,92,Servicios de carácter general,92222,Oficina Municipal contra el Fraude y la Corrupción,567634.0,503690.67
2021,92,Servicios de carácter general,92402,Participación empresarial,5712865.12,4748286.49
2021,92,Servicios de carácter general,92401,Participación ciudadana,11830930.75,10030620.55
2021,92,Servicios de carácter general,92310,Estadística,2174181.0,1813259.64
2021,92,Servicios de carácter general,92501,Atención a la ciudadanía,40913319.0,40555099.56
2021,92,Servicios de carácter general,92006,Fomento de la transparencia y mejora de la gestión,3678622.38,3057516.07
2021,92,Servicios de carácter general,92007,Gestión de personal,25401791.78,18779602.42
